,index,adjusted,underlying
6991,2015-10-06,14.765000000000004,13.69
6992,2015-10-07,14.660000000000007,13.585
6993,2015-10-08,14.355000000000008,13.28
6994,2015-10-09,14.255000000000006,13.18
6995,2015-10-12,14.245,13.17
6996,2015-10-13,13.970000000000002,12.895
6997,2015-10-14,13.780000000000005,12.705
6998,2015-10-15,13.415000000000004,12.34
6999,2015-10-16,13.555000000000003,12.48
7000,2015-10-19,13.465000000000009,12.39
7001,2015-10-20,13.525000000000002,12.45
7002,2015-10-21,13.545000000000003,12.47
7003,2015-10-22,13.500000000000004,12.425
7004,2015-10-23,13.490000000000006,12.415
7005,2015-10-26,13.285000000000007,12.21
7006,2015-10-27,13.050000000000008,11.975
7007,2015-10-28,12.965000000000009,11.89
7008,2015-10-29,12.695000000000004,11.62
7009,2015-10-30,13.030000000000005,11.955
7010,2015-11-02,13.250000000000004,12.175
7011,2015-11-03,13.260000000000009,12.185
7012,2015-11-04,13.520000000000008,12.445
7013,2015-11-05,13.515000000000004,12.44
7014,2015-11-06,13.465000000000009,12.39
7015,2015-11-09,13.295000000000003,12.22
7016,2015-11-10,13.145000000000008,12.07
7017,2015-11-11,13.005000000000006,11.93
7018,2015-11-12,13.085000000000004,12.01
7019,2015-11-13,13.350000000000003,12.275
7020,2015-11-16,13.185000000000006,12.11
7021,2015-11-17,12.890000000000004,11.815
7022,2015-11-18,12.935000000000006,11.86
7023,2015-11-19,12.920000000000003,11.845
7024,2015-11-20,13.195000000000004,12.12
7025,2015-11-23,13.275000000000002,12.2
7026,2015-11-24,13.250000000000004,12.175
7027,2015-11-25,13.185000000000006,12.11
7028,2015-11-27,13.005000000000006,11.93
7029,2015-11-30,12.955000000000007,11.88
7030,2015-12-01,12.940000000000008,11.865
7031,2015-12-02,12.750000000000004,11.945
7032,2015-12-03,12.405000000000005,11.6
7033,2015-12-04,12.330000000000007,11.525
7034,2015-12-07,11.920000000000003,11.115
7035,2015-12-08,12.095000000000002,11.29
7036,2015-12-09,12.070000000000004,11.265
7037,2015-12-10,12.055000000000003,11.25
7038,2015-12-11,12.110000000000005,11.305
7039,2015-12-14,12.040000000000004,11.235
7040,2015-12-15,12.040000000000004,11.235
7041,2015-12-16,12.055000000000003,11.25
7042,2015-12-17,12.180000000000003,11.375
7043,2015-12-18,12.220000000000002,11.415
7044,2015-12-21,12.05,11.245
7045,2015-12-22,11.895000000000008,11.09
7046,2015-12-23,11.905000000000005,11.1
7047,2015-12-24,11.875000000000004,11.07
7048,2015-12-28,12.065,11.26
7049,2015-12-29,12.125000000000004,11.32
7050,2015-12-30,12.730000000000008,11.925
7051,2015-12-31,12.605000000000008,11.8
7052,2016-01-04,12.565000000000008,11.76
7053,2016-01-05,12.490000000000006,11.685
7054,2016-01-06,12.635000000000009,11.83
7055,2016-01-07,12.485000000000005,11.68
7056,2016-01-08,12.460000000000004,11.655
7057,2016-01-11,12.625000000000004,11.82
7058,2016-01-12,12.545000000000003,11.74
7059,2016-01-13,12.105000000000008,11.3
7060,2016-01-14,12.100000000000003,11.295
7061,2016-01-15,11.715000000000003,10.91
7062,2016-01-19,11.565000000000005,10.76
7063,2016-01-20,11.640000000000006,10.835
7064,2016-01-21,11.810000000000006,11.005
7065,2016-01-22,11.805000000000003,11.0
7066,2016-01-25,11.775000000000006,10.97
7067,2016-01-26,11.770000000000003,10.965
7068,2016-01-27,12.065,11.26
7069,2016-01-28,12.055000000000003,11.25
7070,2016-01-29,12.145000000000008,11.34
7071,2016-02-01,12.055000000000003,11.575
7072,2016-02-02,11.800000000000006,11.32
7073,2016-02-03,11.860000000000008,11.38
7074,2016-02-04,11.815000000000008,11.335
7075,2016-02-05,11.805000000000003,11.325
7076,2016-02-08,11.670000000000003,11.19
7077,2016-02-09,11.560000000000006,11.08
7078,2016-02-10,11.890000000000004,11.41
7079,2016-02-11,11.740000000000006,11.26
7080,2016-02-12,11.545000000000003,11.065
7081,2016-02-16,11.580000000000004,11.1
7082,2016-02-17,11.805000000000003,11.325
7083,2016-02-18,11.610000000000008,11.13
7084,2016-02-19,11.765000000000006,11.285
7085,2016-02-22,11.775000000000006,11.295
7086,2016-02-23,11.345000000000006,10.865
7087,2016-02-24,11.310000000000006,10.83
7088,2016-02-25,11.165000000000006,10.685
7089,2016-02-26,11.205000000000004,10.725
7090,2016-02-29,11.155000000000006,10.675
7091,2016-03-01,11.190000000000008,10.71
7092,2016-03-02,11.230000000000006,10.75
7093,2016-03-03,11.000000000000004,10.52
7094,2016-03-04,10.980000000000006,10.5
7095,2016-03-07,11.170000000000003,10.69
7096,2016-03-08,11.165000000000006,10.685
7097,2016-03-09,10.920000000000003,10.44
7098,2016-03-10,10.835000000000006,10.355
7099,2016-03-11,10.900000000000006,10.42
7100,2016-03-14,10.960000000000006,10.48
7101,2016-03-15,10.930000000000003,10.45
7102,2016-03-16,10.690000000000008,10.21
7103,2016-03-17,10.980000000000006,10.5
7104,2016-03-18,10.955000000000004,10.475
7105,2016-03-21,10.975000000000003,10.495
7106,2016-03-22,10.775000000000006,10.295
7107,2016-03-23,10.910000000000004,10.43
7108,2016-03-24,10.760000000000003,10.28
7109,2016-03-28,10.670000000000003,10.19
7110,2016-03-29,10.690000000000008,10.21
7111,2016-03-30,10.575000000000006,10.095
7112,2016-03-31,10.530000000000006,10.05
7113,2016-04-01,10.110000000000008,9.63
7114,2016-04-04,10.320000000000006,10.11
7115,2016-04-05,10.255000000000006,10.045
7116,2016-04-06,10.210000000000006,10.0
7117,2016-04-07,10.330000000000004,10.12
7118,2016-04-08,10.420000000000009,10.21
7119,2016-04-11,10.440000000000008,10.23
7120,2016-04-12,10.320000000000006,10.11
7121,2016-04-13,10.290000000000006,10.08
7122,2016-04-14,10.410000000000004,10.2
7123,2016-04-15,10.775000000000006,10.565
7124,2016-04-18,10.705000000000004,10.495
7125,2016-04-19,10.690000000000008,10.48
7126,2016-04-20,10.790000000000006,10.58
7127,2016-04-21,11.155000000000006,10.945
7128,2016-04-22,11.085000000000006,10.875
7129,2016-04-25,11.170000000000009,10.96
