index,adjusted,underlying
2015-11-13,129.12,123.715
2015-11-16,129.51,124.35
2015-11-17,129.31,124.18
2015-11-18,129.42,124.25
2015-11-19,129.52,124.56
2015-11-20,130.04,124.53
2015-11-23,129.57,124.28
2015-11-24,129.72,124.39
2015-11-25,129.71,124.67
2015-11-26,129.92,124.79
2015-11-27,129.94,124.46
2015-11-30,129.84,124.68
2015-12-01,129.86,124.41
2015-12-02,129.82,124.57
2015-12-03,129.74,124.49
2015-12-04,129.14,124.14
2015-12-07,129.34,124.16
2015-12-08,129.91,124.88
2015-12-09,130.24,125.09
2015-12-10,130.08,125.18
2015-12-11,130.06,124.85
2015-12-14,130.25,125.05
2015-12-15,129.85,124.99
2015-12-16,129.54,124.8
2015-12-17,130.14,125.33
2015-12-18,130.58,125.75
2015-12-21,130.92,126.08
2015-12-22,130.8,125.81
2015-12-23,130.77,125.87
2015-12-24,130.84,126.0
2015-12-28,130.82,125.98
2015-12-29,131.11,126.2
2015-12-30,130.78,126.15
2016-01-04,131.06,126.62
2016-01-05,131.29,126.46
2016-01-06,131.39,126.7
2016-01-07,131.91,126.88
2016-01-08,131.66,126.47
2016-01-11,131.58,126.84
2016-01-12,131.74,126.7
2016-01-13,131.58,126.8
2016-01-14,131.8,126.66
2016-01-15,131.49,126.8
2016-01-18,131.85,126.64
2016-01-19,131.56,126.41
2016-01-20,131.45,127.07
2016-01-21,131.78,127.14
2016-01-22,131.78,126.67
2016-01-25,131.62,126.83
2016-01-26,131.98,127.16
2016-01-27,131.79,126.94
2016-01-28,131.58,126.88
2016-01-29,131.62,127.34
2016-02-01,132.68,127.94
2016-02-02,132.75,127.9
2016-02-03,133.33,128.5
2016-02-04,133.13,128.55
2016-02-05,133.33,128.32
2016-02-11,134.51,129.56
2016-02-12,134.42,129.12
2016-02-15,133.85,128.91
2016-02-16,133.78,129.37
2016-02-17,134.12,129.37
2016-02-18,134.06,129.13
2016-02-19,134.32,129.05
2016-02-22,133.87,128.94
2016-02-23,134.05,128.9
2016-02-24,133.76,129.05
2016-02-25,134.05,129.25
2016-02-26,134.23,129.49
2016-02-29,134.36,129.37
2016-03-02,133.98,128.93
2016-03-03,133.53,128.52
2016-03-04,133.24,128.35
2016-03-07,133.34,128.51
2016-03-08,133.32,128.71
2016-03-09,133.74,128.69
2016-03-10,133.29,128.5
2016-03-11,133.14,127.89
2016-03-14,132.67,127.95
2016-03-15,132.74,128.0
2016-03-16,132.61,127.95
2016-03-17,133.17,128.46
2016-03-18,133.22,128.76
2016-03-21,133.77,128.83
2016-03-22,133.5,128.64
2016-03-23,133.26,128.45
2016-03-24,133.55,128.67
2016-03-25,133.49,128.85
2016-03-28,133.66,128.925
2016-03-29,133.85,129.21
2016-03-30,134.37,129.45
2016-03-31,134.11,129.34
2016-04-01,134.12,129.31
2016-04-04,134.23,129.6
2016-04-05,134.46,129.35
2016-04-06,134.22,129.4
